user_id,tier,crawled
35213946,SILVER,0
35283526,SILVER,0
35309996,SILVER,0
35355665,SILVER,0
35358258,SILVER,0
35402509,SILVER,0
35407272,SILVER,0
35492501,SILVER,0
35660882,SILVER,0
35726240,SILVER,0
35760824,BRONZE,0
35787741,SILVER,0
35790195,SILVER,0
35793090,SILVER,0
35842084,BRONZE,0
35862600,SILVER,0
35879838,SILVER,0
36331026,SILVER,0
36335252,SILVER,0
36372020,BRONZE,0
36432301,SILVER,0
36459574,SILVER,0
36480560,SILVER,0
36654522,BRONZE,0
36701650,SILVER,0
36707343,SILVER,0
36723126,BRONZE,0
36731686,BRONZE,0
36751123,SILVER,0
36796951,SILVER,0
36831258,SILVER,0
36839513,BRONZE,0
36899497,SILVER,0
36922407,SILVER,0
36981551,SILVER,0
37001881,BRONZE,0
37141908,BRONZE,0
37233777,BRONZE,0
37247652,SILVER,0
37319818,SILVER,0
37325393,SILVER,0
37349418,BRONZE,0
37358855,SILVER,0
37368946,SILVER,0
37427460,BRONZE,0
37440694,SILVER,0
37462934,SILVER,0
37465656,SILVER,0
37507243,SILVER,0
37547194,SILVER,0
37767855,SILVER,0
37789400,BRONZE,0
37800611,SILVER,0
37827521,SILVER,0
37959682,SILVER,0
37986594,SILVER,0
37992613,SILVER,0
38023858,BRONZE,0
38064167,SILVER,0
38099326,SILVER,0
38238490,BRONZE,0
38251062,SILVER,0
38311796,SILVER,0
38323730,SILVER,0
38368469,SILVER,0
38419540,SILVER,0
38479371,BRONZE,0
38624771,SILVER,0
38655153,SILVER,0
38742894,SILVER,0
38758578,BRONZE,0
38772267,SILVER,0
38789820,SILVER,0
38793255,SILVER,0
38810557,BRONZE,0
38820939,SILVER,0
38833164,SILVER,0
38890600,SILVER,0
38915934,SILVER,0
38935949,SILVER,0
38953991,BRONZE,0
38972617,BRONZE,0
38989101,SILVER,0
39010345,BRONZE,0
39014987,BRONZE,0
39140782,SILVER,0
39171664,SILVER,0
39183966,SILVER,0
39203512,SILVER,0
39439380,SILVER,0
39492744,BRONZE,0
39499831,SILVER,0
39506009,SILVER,0
39565824,SILVER,0
39615729,SILVER,0
39684845,SILVER,0
39706642,SILVER,0
39752764,GOLD,0
39785107,SILVER,0
39796121,SILVER,0
39814291,BRONZE,0
39834799,SILVER,0
39925448,SILVER,0
39935052,BRONZE,0
39978618,SILVER,0
40017098,SILVER,0
40032339,SILVER,0
40099717,SILVER,0
40292545,SILVER,0
40306561,SILVER,0
40312707,SILVER,0
40313118,SILVER,0
40384482,SILVER,0
40529430,SILVER,0
40695965,SILVER,0
40698401,SILVER,0
40700469,SILVER,0
40763503,SILVER,0
40771633,BRONZE,0
40779948,BRONZE,0
40841923,SILVER,0
40845346,BRONZE,0
40866051,SILVER,0
40881968,SILVER,0
40932126,BRONZE,0
40948847,BRONZE,0
40989367,BRONZE,0
41248222,BRONZE,0
41268124,SILVER,0
41291585,SILVER,0
41297847,SILVER,0
41302309,SILVER,0
41332868,SILVER,0
41647659,SILVER,0
41655855,SILVER,0
41690353,SILVER,0
41738355,SILVER,0
41742502,SILVER,0
41785962,BRONZE,0
41793997,BRONZE,0
41818570,BRONZE,0
41899046,SILVER,0
41964692,SILVER,0
42045869,SILVER,0
42150301,BRONZE,0
42189932,SILVER,0
423624,SILVER,0
42663969,BRONZE,0
42699395,SILVER,0
42725474,SILVER,0
42731623,SILVER,0
42816148,BRONZE,0
42909573,BRONZE,0
43010638,SILVER,0
43090694,SILVER,0
43112801,BRONZE,0
43128479,SILVER,0
43132845,SILVER,0
43160107,BRONZE,0
43166340,SILVER,0
43169174,SILVER,0
43172030,BRONZE,0
43321046,BRONZE,0
43332494,GOLD,0
43514000,SILVER,0
43551309,SILVER,0
43569435,SILVER,0
43622182,BRONZE,0
43656835,SILVER,0
43786250,SILVER,0
43869214,BRONZE,0
43954721,SILVER,0
44056470,SILVER,0
44081772,BRONZE,0
44107875,SILVER,0
44135053,BRONZE,0
44145434,BRONZE,0
44248122,SILVER,0
44251675,BRONZE,0
44330698,SILVER,0
44544739,SILVER,0
44574242,BRONZE,0
445789,SILVER,0
44584879,SILVER,0
44589640,SILVER,0
44634190,BRONZE,0
44701579,BRONZE,0
44710163,SILVER,0
44711557,BRONZE,0
44916832,BRONZE,0
44947490,SILVER,0
45176957,SILVER,0
45215269,BRONZE,0
45242423,BRONZE,0
45315768,SILVER,0
45351009,SILVER,0
45418130,BRONZE,0
45450530,SILVER,0
45452856,SILVER,0
45455152,SILVER,0
45456321,SILVER,0
45499158,SILVER,0
45545621,SILVER,0
45569722,SILVER,0
45589716,BRONZE,0
45590290,SILVER,0
45754094,BRONZE,0
45805998,SILVER,0
45871271,BRONZE,0
45921049,SILVER,0
46079151,SILVER,0
46081042,SILVER,0
46083663,SILVER,0
46085790,SILVER,0
46090270,SILVER,0
46103060,SILVER,0
46104604,BRONZE,0
46107667,BRONZE,0
46115511,SILVER,0
46154345,SILVER,0
462007,SILVER,0
46211465,BRONZE,0
46228880,BRONZE,0
46269961,SILVER,0
46271021,SILVER,0
46324470,SILVER,0
46337172,SILVER,0
46346479,BRONZE,0
46371378,SILVER,0
46389923,BRONZE,0
46391712,SILVER,0
46393765,SILVER,0
46640644,SILVER,0
46641304,SILVER,0
46699522,BRONZE,0
46700252,SILVER,0
47029393,SILVER,0
47055372,BRONZE,0
47066899,SILVER,0
47124949,SILVER,0
47146683,SILVER,0
47219462,SILVER,0
47351083,SILVER,0
47351971,BRONZE,0
47446548,SILVER,0
47457045,SILVER,0
47465658,SILVER,0
47492212,SILVER,0
47492834,SILVER,0
47520853,SILVER,0
47572680,SILVER,0
47583412,SILVER,0
47611309,SILVER,0
47621391,SILVER,0
47649881,SILVER,0
47654565,SILVER,0
47713929,SILVER,0
47722607,SILVER,0
47747620,SILVER,0
47751856,BRONZE,0
47776401,SILVER,0
47809868,SILVER,0
47912331,SILVER,0
479378,SILVER,0
48051809,BRONZE,0
48105921,BRONZE,0
48131732,SILVER,0
48177198,SILVER,0
48195719,SILVER,0
48233026,BRONZE,0
48242374,SILVER,0
48332762,SILVER,0
48372887,SILVER,0
48374603,BRONZE,0
48452336,SILVER,0
48453786,SILVER,0
48476963,SILVER,0
48486497,BRONZE,0
48582704,SILVER,0
48591108,SILVER,0
48598798,SILVER,0
48607327,BRONZE,0
48611930,BRONZE,0
48626080,SILVER,0
48669379,SILVER,0
48954606,SILVER,0
49234617,SILVER,0
49265872,BRONZE,0
49271971,BRONZE,0
49283902,SILVER,0
49284630,BRONZE,0
49289439,BRONZE,0
49308453,BRONZE,0
49345800,BRONZE,0
49357045,BRONZE,0
49771024,SILVER,0
50030669,SILVER,0
50105494,SILVER,0
50106485,BRONZE,0
50192907,SILVER,0
50259330,SILVER,0
50263469,SILVER,0
50269245,SILVER,0
50371286,SILVER,0
50451156,BRONZE,0
50460279,BRONZE,0
50554050,SILVER,0
50556849,GOLD,0
50559559,BRONZE,0
50602508,BRONZE,0
50618987,BRONZE,0
50664113,BRONZE,0
50680396,SILVER,0
50680969,SILVER,0
50784965,BRONZE,0
50793491,SILVER,0
50806422,SILVER,0
50815727,SILVER,0
50857603,SILVER,0
50883525,SILVER,0
50885974,SILVER,0
50894371,SILVER,0
50963700,BRONZE,0
50996044,BRONZE,0
51013217,SILVER,0
51033190,SILVER,0
51054494,SILVER,0
51101468,SILVER,0
51128612,SILVER,0
51179800,SILVER,0
51370570,BRONZE,0
51392386,BRONZE,0
51404222,SILVER,0
51441875,SILVER,0
51450085,SILVER,0
51506869,SILVER,0
51510497,BRONZE,0
51609729,SILVER,0
51646392,SILVER,0
51673690,BRONZE,0
51711061,BRONZE,0
51720789,BRONZE,0
51749539,SILVER,0
51861268,SILVER,0
52029096,SILVER,0
52139810,SILVER,0
52263007,BRONZE,0
52277299,SILVER,0
52357215,SILVER,0
52529738,BRONZE,0
52709518,BRONZE,0
52765489,BRONZE,0
52856571,BRONZE,0
52880186,SILVER,0
52895499,SILVER,0
52986368,SILVER,0
53036033,BRONZE,0
53073098,BRONZE,0
53093426,BRONZE,0
53115975,SILVER,0
53117123,SILVER,0
53119440,SILVER,0
53123458,SILVER,0
53159086,SILVER,0
53189697,SILVER,0
53275747,SILVER,0
53292698,SILVER,0
53331206,SILVER,0
53359350,SILVER,0
53397666,BRONZE,0
53760178,SILVER,0
53822220,SILVER,0
53836781,SILVER,0
53849692,BRONZE,0
538924,SILVER,0
53952626,BRONZE,0
54329373,SILVER,0
54341807,BRONZE,0
54790254,BRONZE,0
54861929,SILVER,0
54869605,SILVER,0
54929547,BRONZE,0
54970426,SILVER,0
54976697,BRONZE,0
55368290,SILVER,0
55381830,SILVER,0
55516781,SILVER,0
55830536,SILVER,0
55861297,SILVER,0
55886253,SILVER,0
55908147,SILVER,0
55932485,SILVER,0
55937712,SILVER,0
55941343,SILVER,0
55948919,BRONZE,0
55962756,SILVER,0
55970192,SILVER,0
56328262,SILVER,0
56420363,SILVER,0
56476968,SILVER,0
56602318,SILVER,0
56603975,BRONZE,0
56642566,SILVER,0
56819173,SILVER,0
56894698,SILVER,0
56940298,SILVER,0
57466407,SILVER,0
57499211,BRONZE,0
57504457,BRONZE,0
57532083,SILVER,0
57550918,SILVER,0
57571503,BRONZE,0
58190220,BRONZE,0
58260993,SILVER,0
58330548,SILVER,0
58370092,BRONZE,0
58375877,BRONZE,0
58383649,SILVER,0
58392671,SILVER,0
58485297,SILVER,0
58500636,SILVER,0
58512949,SILVER,0
58515218,SILVER,0
58649750,BRONZE,0
58663612,SILVER,0
58681742,SILVER,0
58707458,SILVER,0
58717064,SILVER,0
58755991,SILVER,0
58806548,SILVER,0
58810994,SILVER,0
59072041,SILVER,0
59118725,SILVER,0
59151454,SILVER,0
59186890,SILVER,0
59194863,SILVER,0
59212916,SILVER,0
59220669,SILVER,0
59400710,BRONZE,0
59409431,SILVER,0
59430700,SILVER,0
59432620,SILVER,0
59570415,SILVER,0
59599269,SILVER,0
59663756,SILVER,0
59717287,SILVER,0
59743950,SILVER,0
59756593,SILVER,0
59799062,SILVER,0
59850666,SILVER,0
59920047,BRONZE,0
59980983,BRONZE,0
60053152,BRONZE,0
60080837,SILVER,0
60082721,SILVER,0
601020,SILVER,0
60148771,SILVER,0
60158837,GOLD,0
60159715,SILVER,0
60263280,SILVER,0
60293154,SILVER,0
60306866,SILVER,0
60323930,SILVER,0
60412272,SILVER,0
60747437,SILVER,0
60784940,SILVER,0
60838090,BRONZE,0
60846097,SILVER,0
61014589,BRONZE,0
61095865,SILVER,0
61108801,BRONZE,0
61173254,SILVER,0
61241394,SILVER,0
61260484,BRONZE,0
61262428,SILVER,0
61433857,SILVER,0
61736407,SILVER,0
61748762,SILVER,0
61761596,SILVER,0
61826071,SILVER,0
61842842,SILVER,0
61844421,SILVER,0
61845655,SILVER,0
61881911,SILVER,0
61893996,SILVER,0
62002353,BRONZE,0
62029401,BRONZE,0
62151219,BRONZE,0
62227043,SILVER,0
62239907,BRONZE,0
62315783,SILVER,0
62398067,SILVER,0
63458447,SILVER,0
63580210,SILVER,0
63632914,BRONZE,0
63646736,SILVER,0
63668932,BRONZE,0
63810707,SILVER,0
63849801,SILVER,0
64060997,SILVER,0
64419542,SILVER,0
64430903,SILVER,0
64579130,BRONZE,0
64709218,BRONZE,0
64720504,SILVER,0
64726279,SILVER,0
64727223,BRONZE,0
64727724,SILVER,0
64876040,SILVER,0
64877736,SILVER,0
64939083,BRONZE,0
64950938,BRONZE,0
64951201,SILVER,0
64979372,SILVER,0
64998608,BRONZE,0
65070123,SILVER,0
65121316,SILVER,0
65214246,SILVER,0
65281707,SILVER,0
65423947,SILVER,0
65499779,SILVER,0
65590059,SILVER,0
65612847,SILVER,0
65630364,SILVER,0
65651866,SILVER,0
65760988,SILVER,0
65779822,BRONZE,0
65811670,SILVER,0
65822341,SILVER,0
65880111,SILVER,0
66073502,SILVER,0
66109879,SILVER,0
66181696,BRONZE,0
66211536,SILVER,0
66230976,SILVER,0
66269862,SILVER,0
66381194,SILVER,0
66442538,GOLD,0
66450320,SILVER,0
66471544,SILVER,0
66533376,BRONZE,0
66533464,SILVER,0
66599644,SILVER,0
66675254,BRONZE,0
66742286,BRONZE,0
66824813,SILVER,0
66853180,SILVER,0
66892835,SILVER,0
66966193,BRONZE,0
67004582,BRONZE,0
67040041,SILVER,0
67074139,SILVER,0
67090747,SILVER,0
67311334,SILVER,0
67630807,SILVER,0
67730909,BRONZE,0
67830367,SILVER,0
67893360,BRONZE,0
67910404,SILVER,0
68010937,SILVER,0
68021834,SILVER,0
68022447,SILVER,0
68041476,SILVER,0
68061334,SILVER,0
68102449,SILVER,0
68103045,SILVER,0
68132289,SILVER,0
68211236,SILVER,0
68350119,SILVER,0
68352520,SILVER,0
68412200,BRONZE,0
68522136,SILVER,0
68573262,SILVER,0
69023946,SILVER,0
69239852,SILVER,0
69299377,BRONZE,0
69519250,SILVER,0
69699129,BRONZE,0
69993514,SILVER,0
70039207,SILVER,0
70060547,SILVER,0
70141141,SILVER,0
70162964,SILVER,0
70192070,SILVER,0
70210341,SILVER,0
70242876,SILVER,0
70349891,SILVER,0
70381689,SILVER,0
70439968,SILVER,0
70450110,BRONZE,0
71211111,BRONZE,0
71251523,SILVER,0
71281443,SILVER,0
71462574,SILVER,0
71789144,SILVER,0
71919118,BRONZE,0
71919135,BRONZE,0
71979620,SILVER,0
